id,created_at,text_name,latitude,longitude,is_redwood,is_fir,is_oak,is_eucalyptus,is_manzanita,is_pine,is_madrone,is_cypress,is_hardwood,is_grass,is_duff,is_rott,is_dung,is_wood_chip,grid_code,cluster
120553,2012-12-20 14:19:02,Gliophorus psittacinus,37.23925018310547,-121.79199981689453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219_296,6
33871,2010-02-20 14:06:57,Gliophorus psittacinus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,244_218,4
270406,2017-02-20 09:42:25,Gliophorus psittacinus,37.52279853820801,-122.37949752807617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298_178,8
314306,2018-04-11 04:20:33,Gliophorus psittacinus,37.87405014038086,-122.23899841308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396_206,5
307062,2018-01-21 03:01:35,Gliophorus psittacinus,37.90329933166504,-122.25500106811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404_203,5
259871,2016-11-03 05:52:02,Gliophorus psittacinus,37.80724906921387,-122.15800094604492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377_222,5
161018,2014-03-09 03:30:16,Gliophorus psittacinus,37.15534973144531,-122.23699951171875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195_207,4
122808,2013-01-15 03:19:21,Gliophorus psittacinus,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
196382,2015-01-15 19:41:17,Gliophorus psittacinus,37.83289909362793,-122.16550064086914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
299235,2017-11-19 01:47:29,Gomphidius oregonensis,37.27894973754883,-122.29700088500977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230_195,4
1684,2006-12-24 17:20:20,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
225060,2015-12-11 22:17:00,Gomphidius oregonensis,37.07225036621094,-122.06999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172_240,2
15624,2008-12-22 21:05:18,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
191874,2014-12-05 19:52:19,Gomphidius oregonensis,37.003700256347656,-122.05949783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_242,2
83384,2011-11-27 01:00:12,Gomphidius oregonensis,37.3223991394043,-122.21399688720703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242_211,4
194302,2014-12-22 03:31:48,Gomphidius oregonensis,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
196302,2015-01-15 02:35:04,Gomphidius oregonensis,37.24059867858887,-122.09149932861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219_236,4
1878,2007-01-05 17:06:36,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
260276,2016-11-06 01:19:14,Gomphidius oregonensis,37.4366512298584,-122.36549758911133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274_181,8
183961,2014-10-19 04:10:05,Gomphidius oregonensis,37.063499450683594,-122.10299682617188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169_233,2
225053,2015-12-11 22:06:14,Gomphidius oregonensis,37.07225036621094,-122.06999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172_240,2
121031,2012-12-25 04:37:36,Gomphidius oregonensis,37.36989974975586,-122.23600006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255_207,4
189842,2014-11-27 18:36:25,Gomphidius oregonensis,37.11910057067871,-122.1245002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185_229,2
191478,2014-12-03 20:12:56,Gomphidius oregonensis,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
191851,2014-12-05 19:33:53,Gomphidius oregonensis,36.99744987487793,-122.0525016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151_243,2
82628,2011-11-15 23:54:26,Gomphidius oregonensis,37.38949966430664,-122.16150283813477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261_222,4
194073,2014-12-20 01:26:01,Gomphidius oregonensis,37.874149322509766,-122.23849868774414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396_206,5
85870,2012-01-07 02:07:06,Gomphidius oregonensis,37.124149322509766,-121.98049926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
27806,2009-11-06 02:03:33,Gomphidius oregonensis,37.124149322509766,-121.98049926757812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186_258,2
195237,2014-12-31 02:11:56,Gomphidius oregonensis,37.874149322509766,-122.23849868774414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396_206,5
59886,2010-11-28 21:35:28,Gomphidius oregonensis,37.42254829406738,-122.28800201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270_196,8
62980,2011-02-01 03:18:37,Gomphidius oregonensis,37.022600173950195,-121.95449829101562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158_263,6
224251,2015-12-02 01:23:31,Gomphidius oregonensis,37.07225036621094,-122.06999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172_240,2
6712,2008-02-09 18:41:06,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
186413,2014-10-30 05:22:21,Gomphidius oregonensis,37.06254959106445,-122.02949905395508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169_248,2
120829,2012-12-23 02:32:47,Gomphidius oregonensis,37.36989974975586,-122.23600006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255_207,4
16408,2009-01-18 08:41:32,Gomphidius oregonensis,36.990400314331055,-122.05899810791016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_242,2
190714,2014-12-01 04:19:27,Gomphidius oregonensis,36.98500061035156,-122.08899688720703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_236,2
191761,2014-12-05 06:20:46,Gomphidius oregonensis,37.00379943847656,-122.05550003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_243,2
82627,2011-11-15 23:47:34,Gomphidius oregonensis,37.38949966430664,-122.16150283813477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261_222,4
131040,2013-03-31 02:45:51,Gomphidius oregonensis,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
194264,2014-12-22 03:28:47,Gomphidius oregonensis,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
84123,2011-12-05 05:00:59,Gomphidius oregonensis,37.02854919433594,-121.88050079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160_278,6
84725,2011-12-16 23:56:39,Gomphidius oregonensis,37.25710105895996,-122.24699783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224_205,4
27866,2009-11-08 00:07:01,Gomphidius oregonensis,37.883649826049805,-122.22200012207031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399_210,5
195591,2015-01-05 19:46:58,Gomphidius oregonensis,37.15534973144531,-122.23699951171875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195_207,4
156963,2014-01-03 04:47:36,Gomphidius oregonensis,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
197138,2015-01-26 00:32:44,Gomphidius oregonensis,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
199293,2015-02-20 05:37:20,Gomphidius oregonensis,37.167049407958984,-122.31100082397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198_192,4
5607,2007-12-24 17:11:38,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
223566,2015-11-22 03:04:08,Gomphidius oregonensis,37.01700019836426,-122.04049682617188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156_246,2
264458,2016-12-18 00:11:44,Gomphidius oregonensis,37.8973503112793,-122.25550079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403_203,5
6759,2008-02-12 05:38:53,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
226047,2015-12-24 22:31:22,Gomphidius oregonensis,37.01015090942383,-122.06600189208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
18563,2009-02-17 11:10:18,Gomphidius oregonensis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
194303,2014-12-22 03:31:52,Gymnopus dryophilus,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
302687,2017-12-14 00:23:33,Gymnopus dryophilus,37.628000259399414,-122.01399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327_251,1
26972,2009-10-22 03:30:26,Gymnopus dryophilus,36.982648849487305,-121.87249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147_280,6
27051,2009-10-23 02:14:11,Gymnopus dryophilus,36.990400314331055,-122.05899810791016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149_242,2
194885,2014-12-28 01:36:40,Gymnopus dryophilus,37.0841007232666,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
59482,2010-11-23 01:40:36,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
28314,2009-11-17 12:33:13,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
28885,2009-11-27 09:33:53,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,244_218,4
4202,2007-09-25 06:24:43,Gymnopus dryophilus,37.4421501159668,-122.18449783325195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,275_217,4
5381,2007-12-10 03:47:39,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
14388,2008-11-19 06:24:02,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244_218,4
300606,2017-11-28 02:09:53,Gymnopus dryophilus,37.97809982299805,-122.26849746704102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,425_200,5
27017,2009-10-23 01:06:55,Gymnopus dryophilus,37.058349609375,-122.05399703979492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168_243,2
27448,2009-10-27 10:34:18,Gymnopus dryophilus,37.88144874572754,-122.18149948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398_218,5
27521,2009-10-29 19:35:46,Gymnopus dryophilus,37.76900100708008,-122.48350143432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367_157,7
59402,2010-11-21 12:34:02,Gymnopus dryophilus,37.92264938354492,-122.18149948120117,0,0,1,0,0,1,0,0,0,0,0,0,0,0,410_218,5
59475,2010-11-23 00:22:35,Gymnopus dryophilus,37.55139923095703,-122.33499908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306_187,8
59887,2010-11-28 21:46:09,Gymnopus dryophilus,37.42254829406738,-122.28800201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270_196,8
28302,2009-11-17 12:12:02,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
159731,2014-02-15 04:18:38,Gymnopus dryophilus,37.00379943847656,-122.05550003051758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153_243,2
115849,2012-11-05 18:40:57,Gymnopus dryophilus,36.596500396728516,-121.86899948120117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39_280,0
117325,2012-11-20 03:23:09,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
224253,2015-12-02 01:26:10,Gymnopus dryophilus,37.07225036621094,-122.06999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172_240,2
14084,2008-11-13 05:43:54,Gymnopus dryophilus,37.43619918823242,-122.29899978637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274_194,8
187676,2014-11-08 02:32:05,Gymnopus dryophilus,37.18495178222656,-122.1775016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203_218,4
226129,2015-12-25 20:55:03,Gymnopus dryophilus,37.01015090942383,-122.06600189208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155_241,2
267043,2017-01-12 17:33:58,Gymnopus dryophilus,37.87899971008301,-122.27899932861328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397_198,5
122080,2013-01-04 17:51:36,Gymnopus dryophilus,36.6822509765625,-121.7770004272461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63_299,0
81517,2011-11-06 00:29:40,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
82399,2011-11-13 03:38:23,Gymnopus dryophilus,37.40310096740723,-122.27449798583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264_199,8
194265,2014-12-22 03:28:51,Gymnopus dryophilus,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
138575,2013-07-04 18:22:45,Gymnopus dryophilus,37.074750900268555,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173_245,2
27762,2009-11-04 19:14:57,Gymnopus dryophilus,36.990400314331055,-122.05899810791016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,149_242,2
59751,2010-11-26 15:37:35,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
60062,2010-12-01 22:23:10,Gymnopus dryophilus,37.53289985656738,-122.36499786376953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301_181,8
1167,2006-12-03 19:03:13,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
61074,2010-12-20 08:15:40,Gymnopus dryophilus,37.43619918823242,-122.29899978637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274_194,8
4909,2007-11-14 17:35:52,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
5608,2007-12-24 17:11:38,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
5871,2008-01-04 00:54:20,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
119213,2012-12-07 06:29:28,Gymnopus dryophilus,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
225347,2015-12-15 01:49:25,Gymnopus dryophilus,37.313499450683594,-122.06399917602539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239_241,4
187125,2014-11-03 00:21:45,Gymnopus dryophilus,37.063499450683594,-122.10299682617188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169_233,2
187587,2014-11-08 00:56:39,Gymnopus dryophilus,37.00379943847656,-122.05550003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_243,2
187646,2014-11-08 01:33:51,Gymnopus dryophilus,37.14234924316406,-122.15349960327148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191_223,2
18564,2009-02-17 11:25:18,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
191782,2014-12-05 06:22:20,Gymnopus dryophilus,37.00379943847656,-122.05550003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153_243,2
193631,2014-12-15 02:47:10,Gymnopus dryophilus,37.08399963378906,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
89297,2012-03-13 19:25:32,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
59750,2010-11-26 15:34:58,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
996,2006-11-20 05:11:15,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
1077,2006-11-27 04:13:09,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
117315,2012-11-20 01:37:19,Gymnopus dryophilus,36.96805000305176,-121.99250030517578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143_255,2
118020,2012-11-26 18:11:29,Gymnopus dryophilus,37.355051040649414,-122.15600204467773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251_223,4
224877,2015-12-09 04:26:39,Gymnopus dryophilus,36.985450744628906,-122.0374984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_246,2
186436,2014-10-30 05:23:34,Gymnopus dryophilus,37.06254959106445,-122.02949905395508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169_248,2
225798,2015-12-21 06:14:05,Gymnopus dryophilus,37.29079818725586,-122.05900192260742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233_242,4
15241,2008-12-12 06:27:53,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
15625,2008-12-22 21:05:18,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
81740,2011-11-09 01:21:11,Gymnopus dryophilus,37.83930015563965,-122.12300109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386_229,5
82497,2011-11-14 16:47:13,Gymnopus dryophilus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
82882,2011-11-21 00:55:41,Gymnopus dryophilus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
195195,2014-12-30 14:27:41,Hericium erinaceus,37.87140083312988,-121.9175033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395_270,1
28018,2009-11-11 04:14:17,Hericium erinaceus,37.93510055541992,-122.14500045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413_225,5
157645,2014-01-11 09:31:45,Hericium erinaceus,36.969398498535156,-122.02799987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143_248,2
61156,2010-12-22 07:15:25,Hericium erinaceus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
217556,2015-10-03 02:58:21,Hericium erinaceus,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
119205,2012-12-07 05:21:54,Hericium erinaceus,37.33540153503418,-122.135498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245_227,4
186483,2014-10-30 05:26:23,Hericium erinaceus,37.06254959106445,-122.02949905395508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169_248,2
121690,2012-12-31 13:29:39,Hericium erinaceus,37.02499961853027,-122.05800247192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159_242,2
194865,2014-12-28 01:35:21,Hericium erinaceus,37.0841007232666,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
144109,2013-08-29 02:27:11,Hericium erinaceus,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
949,2006-11-13 23:56:48,Hericium erinaceus,38.09270095825195,-122.55500030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457_143,3
1147,2006-11-30 09:25:50,Hericium erinaceus,38.09270095825195,-122.55500030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457_143,3
223084,2015-11-16 04:12:31,Hericium erinaceus,37.11910057067871,-122.1245002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185_229,2
223600,2015-11-22 09:42:06,Hericium erinaceus,37.15534973144531,-122.23699951171875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195_207,4
267535,2017-01-18 17:49:31,Hericium erinaceus,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
226895,2016-01-04 04:12:48,Hericium erinaceus,37.0841007232666,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
193537,2014-12-15 02:26:36,Hericium erinaceus,37.0841007232666,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
83100,2011-11-23 21:05:43,Hericium erinaceus,37.42254829406738,-122.28800201416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270_196,8
193955,2014-12-18 01:56:21,Hericium erinaceus,37.81865119934082,-122.14300155639648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381_225,5
27342,2009-10-25 21:13:41,Hericium erinaceus,37.93510055541992,-122.14500045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413_225,5
259549,2016-11-01 04:00:04,Hericium erinaceus,37.313499450683594,-122.06399917602539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239_241,4
61840,2011-01-05 06:45:05,Hericium erinaceus,37.08995056152344,-121.87899780273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177_278,6
223141,2015-11-17 01:27:43,Hericium erinaceus,37.04134941101074,-122.07100296020508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163_240,2
172375,2014-08-04 00:46:00,Hericium erinaceus,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
14397,2008-11-19 07:15:01,Hericium erinaceus,38.09270095825195,-122.55500030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457_143,3
298433,2017-11-13 05:34:34,Hericium erinaceus,37.37125015258789,-122.21299743652344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255_211,4
117913,2012-11-25 22:29:15,Hericium erinaceus,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
5301,2007-12-04 00:24:36,Hericium erinaceus,38.09270095825195,-122.55500030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457_143,3
31353,2010-01-02 19:25:13,Hericium erinaceus,37.463199615478516,-122.28200149536133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281_198,8
175849,2014-09-01 03:34:23,Hericium erinaceus,36.995399475097656,-122.04299926757812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150_245,2
14744,2008-11-30 18:19:44,Hericium erinaceus,37.93510055541992,-122.14500045776367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,413_225,5
120956,2012-12-24 05:06:45,Hericium erinaceus,37.08399963378906,-122.0615005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175_242,2
189594,2014-11-26 05:42:19,Hericium erinaceus,38.24235153198242,-122.13949966430664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,499_226,5
268884,2017-02-02 00:50:23,Hericium erinaceus,37.87140083312988,-121.9175033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395_270,1
127272,2013-01-30 01:00:31,Hericium erinaceus,37.09645080566406,-121.54150009155273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179_346,6
265048,2016-12-22 07:47:30,Hydnum repandum,37.61640167236328,-122.47900009155273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324_158,7
64351,2011-03-14 11:48:20,Hydnum repandum,37.56010055541992,-122.50199890136719,0,0,0,0,0,1,0,1,0,0,0,0,0,0,308_153,8
60639,2010-12-12 02:10:43,Laccaria amethysteo-occidentalis,37.55139923095703,-122.33499908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306_187,8
1889,2007-01-05 17:06:36,Laccaria amethysteo-occidentalis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
93077,2012-04-21 05:22:06,Laccaria amethysteo-occidentalis,36.955650329589844,-122.04549789428711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139_245,2
30167,2009-12-12 22:28:45,Laccaria amethysteo-occidentalis,37.92550086975098,-122.24250030517578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,410_205,5
30271,2009-12-14 03:07:28,Laccaria amethysteo-occidentalis,36.98630142211914,-121.85099792480469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148_284,6
30328,2009-12-15 01:20:10,Laccaria amethysteo-occidentalis,37.83289909362793,-122.16550064086914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385_221,5
61456,2010-12-29 19:26:41,Laccaria amethysteo-occidentalis,37.58049964904785,-122.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314_174,8
266037,2017-01-02 05:58:36,Laccaria amethysteo-occidentalis,37.746999740600586,-122.06549835205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361_241,1
226016,2015-12-24 03:13:41,Laccaria amethysteo-occidentalis,37.874149322509766,-122.23849868774414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,396_206,5
268869,2017-02-01 23:45:46,Laccaria amethysteo-occidentalis,37.87140083312988,-121.9175033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395_270,1
34023,2010-02-23 14:32:44,Laccaria amethysteo-occidentalis,37.4421501159668,-122.18449783325195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275_217,4
227051,2016-01-06 01:21:19,Laccaria amethysteo-occidentalis,36.99114990234375,-122.0530014038086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149_243,2
271030,2017-02-28 02:25:50,Laccaria amethysteo-occidentalis,37.92144966125488,-122.1969985961914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409_215,5
195063,2014-12-29 01:26:58,Laccaria amethysteo-occidentalis,37.75374984741211,-122.13650131225586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362_227,1
90487,2012-03-20 19:19:20,Laccaria amethysteo-occidentalis,37.08399963378906,-122.0615005493164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175_242,2
60413,2010-12-07 07:36:42,Laccaria amethysteo-occidentalis,37.79034996032715,-122.16450119018555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373_221,5
60557,2010-12-10 03:40:17,Laccaria amethysteo-occidentalis,37.022600173950195,-121.95449829101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158_263,6
60609,2010-12-11 03:22:12,Laccaria amethysteo-occidentalis,37.878299713134766,-122.23550033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397_207,5
1958,2007-01-13 00:28:32,Laccaria amethysteo-occidentalis,37.33015060424805,-122.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244_218,4
61369,2010-12-28 00:50:49,Laccaria amethysteo-occidentalis,37.320749282836914,-122.17899703979492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241_218,4
62094,2011-01-11 21:12:44,Laccaria amethysteo-occidentalis,37.245100021362305,-122.14400100708008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220_225,4
